BUKRS,BELNR,GJAHR,BUZEI,BUZID,AUGDT,AUGCP,AUGBL,BSCHL,KOART,UMSKZ,UMSKS,ZUMSK,SHKZG,GSBER,PARGB,MWSKZ,WRBTR,KZBTR,PSWBT,PSWSL,AUFNR,VBELN,SAKNR,LIFNR,EBELN,EBELP,MATNR,WERKS,_BKPF_STBLG,KOSTL,MENGE,MEINS,SPGRP,SPGRM,SPGRT,SPGRG,SPGRV,SPGRQ,HKONT,_BKPF_BLART,_BKPF_BUDAT,_BKPF_MONTH,_BKPF_CPUDT,_BKPF_CPUTM,_BKPF_AEDAT,_BKPF_TCODE,_BKPF_WAERS,_BKPF_AWTYP,_BKPF_AWKEY
ABC12,5900066501,2020,2,,,,,40,S,,,,S,,,Y7,"     5.929,00",,,EUR,,,,,,,,,,ABC05000050,,,,,,,,,2630569,KN,20200318,,20200324,12:23:28 PM,,FBVB,EUR,BKPF,5900066501ABC052020
ABC12,5900066501,2020,1,,30.03.2020,27.03.2020,6005295978,31,K,,,,H,,,**,"     5.929,00",,,EUR,,,,13062140,,,,,,,,,,,,,,,7500060,KN,20200318,,20200324,12:23:28 PM,,FBVB,EUR,BKPF,5900066501ABC052020
ABC12,5900066509,2020,3,T,,,,40,S,,,,S,,,H9,"    54.703,44",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200318,,20200318,2:51:34 PM,,FBVB,EUR,BKPF,5900066509ABC052020
ABC12,5900066509,2020,2,,,,,40,S,,,,S,,,H9,"    41.988,49",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200318,,20200318,2:51:34 PM,,FBVB,EUR,BKPF,5900066509ABC052020
ABC12,5900066509,2020,1,,15.04.2020,14.04.2020,6005298813,31,K,,,,H,,,**,"   59.397,48",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200318,,20200318,2:51:34 PM,,FBVB,EUR,BKPF,5900066509ABC052020
ABC12,5900066508,2020,3,T,,,,40,S,,,,S,,,H9,"    32.692,14",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200318,,20200318,2:42:37 PM,,FBVB,EUR,BKPF,5900066508ABC052020
ABC12,5900066508,2020,2,,,,,40,S,,,,S,,,H9,"   871.633,87",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200318,,20200318,2:42:37 PM,,FBVB,EUR,BKPF,5900066508ABC052020
ABC12,5900066508,2020,1,,15.04.2020,14.04.2020,6005298813,31,K,,,,H,,,**,"   967.981,56",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200318,,20200318,2:42:37 PM,,FBVB,EUR,BKPF,5900066508ABC052020
ABC12,5900066507,2020,3,T,,,,40,S,,,,S,,,H9,"   531.045,54",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200318,,20200318,2:40:11 PM,,FBVB,EUR,BKPF,5900066507ABC052020
ABC12,5900066507,2020,2,,,,,40,S,,,,S,,,H9,"   470.899,41",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200318,,20200318,2:40:11 PM,,FBVB,EUR,BKPF,5900066507ABC052020
ABC12,5900066507,2020,1,,15.04.2020,14.04.2020,6005298813,31,K,,,,H,,,**," 151.982,59",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200318,,20200318,2:40:11 PM,,FBVB,EUR,BKPF,5900066507ABC052020
ABC12,5900066506,2020,3,T,,,,40,S,,,,S,,,H9,"       754,59",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200318,,20200318,11:16:24 AM,,FBVB,EUR,BKPF,5900066506ABC052020
ABC12,5900066506,2020,2,,,,,40,S,,,,S,,,H9,"     5.949,21",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200318,,20200318,11:16:24 AM,,FBVB,EUR,BKPF,5900066506ABC052020
ABC12,5900066506,2020,1,,15.04.2020,14.04.2020,6005298812,31,K,,,,H,,,**,"     5.458,45",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200318,,20200318,11:16:24 AM,,FBVB,EUR,BKPF,5900066506ABC052020
ABC12,5900066500,2020,3,T,,,,40,S,,,,S,,,H9,"     6.840,16",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200318,,20200318,3:04:48 PM,,FBVB,EUR,BKPF,5900066500ABC052020
ABC12,5900066500,2020,2,,31.03.2020,26.03.2020,500844932,40,S,,,,S,,,H9,"    56.897,50",,,EUR,,,,,,,,,,,,,,,,,,,7130000,KN,20200318,,20200318,3:04:48 PM,,FBVB,EUR,BKPF,5900066500ABC052020
ABC12,5900066500,2020,1,,20.03.2020,19.03.2020,6005290020,31,K,,,,H,,,**,"    58.487,26",,,EUR,,,,13093101,,,,,,,,,,,,,,,7844500,KN,20200318,,20200318,3:04:48 PM,,FBVB,EUR,BKPF,5900066500ABC052020
ABC12,5900066044,2020,3,T,,,,40,S,,,,S,,,H9,"     150,15",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200318,,20200318,12:56:52 PM,,FBVB,EUR,BKPF,5900066044ABC052020
ABC12,5900066044,2020,2,,31.03.2020,26.03.2020,500844932,40,S,,,,S,,,H9,"     1.097,01",,,EUR,,,,,,,,,,,,,,,,,,,7130000,KN,20200318,,20200318,12:56:52 PM,,FBVB,EUR,BKPF,5900066044ABC052020
ABC12,5900066044,2020,1,,20.03.2020,19.03.2020,6005290027,31,K,,,,H,,,**,"     2.617,12",,,EUR,,,,13035213,,,,,,,,,,,,,,,7500060,KN,20200318,,20200318,12:56:52 PM,,FBVB,EUR,BKPF,5900066044ABC052020
ABC12,5900066042,2020,3,T,,,,40,S,,,,S,,,H10,"        59,70",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200317,,20200327,12:21:57 PM,,FBVB,EUR,BKPF,5900066042ABC052020
ABC12,5900066042,2020,2,,,,,40,S,,,,S,,,H10,"       597,00",,,EUR,,,,,,,,,,50066457,,,,,,,,,2650570,KN,20200317,,20200327,12:21:57 PM,,FBVB,EUR,BKPF,5900066042ABC052020
ABC12,5900066042,2020,1,,09.04.2020,08.04.2020,6005297978,31,K,,,,H,,,**,"       513,70",,,EUR,,,,14018188,,,,,,,,,,,,,,,7500000,KN,20200317,,20200327,12:21:57 PM,,FBVB,EUR,BKPF,5900066042ABC052020
ABC12,5900066041,2020,3,,,,,40,S,,,,S,,,T0,"     230,00",,,EUR,,,,,,,,,,ABC05000082,,,,,,,,,2444500,KN,20200317,,20200326,4:55:46 PM,,FBVB,EUR,BKPF,5900066041ABC052020
ABC12,5900066041,2020,2,,,,,40,S,,,,S,,,T0,"     230,00",,,EUR,,,,,,,,,,ABC05000647,,,,,,,,,2444500,KN,20200317,,20200326,4:55:46 PM,,FBVB,EUR,BKPF,5900066041ABC052020
ABC12,5900066041,2020,1,,09.04.2020,08.04.2020,6005297976,31,K,,,,H,,,**,"     6.410,00",,,EUR,,,,14086399,,,,,,,,,,,,,,,7844500,KN,20200317,,20200326,4:55:46 PM,,FBVB,EUR,BKPF,5900066041ABC052020
ABC12,5900066049,2020,3,T,,,,40,S,,,,S,,,H9,"        34,13",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200317,,20200317,12:57:19 PM,,FBVB,EUR,BKPF,5900066049ABC052020
ABC12,5900066049,2020,2,,,,,40,S,,,,S,,,H9,"       883,80",,,EUR,,,,,,,,,,ABC05000647,,,,,,,,,2630029,KN,20200317,,20200317,12:57:19 PM,,FBVB,EUR,BKPF,5900066049ABC052020
ABC12,5900066049,2020,1,,09.04.2020,08.04.2020,6005297967,31,K,,,,H,,,**,"       973,03",,,EUR,,,,13081684,,,,,,,,,,,,,,,7500060,KN,20200317,,20200317,12:57:19 PM,,FBVB,EUR,BKPF,5900066049ABC052020
ABC12,5900066048,2020,3,T,,,,40,S,,,,S,,,H9,"     5.205,77",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200317,,20200317,2:13:02 PM,,FBVB,EUR,BKPF,5900066048ABC052020
ABC12,5900066048,2020,2,,,,,40,S,,,,S,,,H9,"     3.901,12",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200317,,20200317,2:13:02 PM,,FBVB,EUR,BKPF,5900066048ABC052020
ABC12,5900066048,2020,1,,27.03.2020,26.03.2020,6005295785,31,K,,,,H,,,**,"    50.603,00",,,EUR,,,,13089482,,,,,,,,,,,,,,,7500060,KN,20200317,,20200317,2:13:02 PM,,FBVB,EUR,BKPF,5900066048ABC052020
ABC12,5900066047,2020,3,T,,,,40,S,,,,S,,,H10,"         4,60",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200317,,20200327,12:09:05 PM,,FBVB,EUR,BKPF,5900066047ABC052020
ABC12,5900066047,2020,2,,,,,40,S,,,,S,,,H10,"        46,00",,,EUR,,,,,,,,,,50066405,,,,,,,,,2650570,KN,20200317,,20200327,12:09:05 PM,,FBVB,EUR,BKPF,5900066047ABC052020
ABC12,5900066047,2020,1,,09.04.2020,08.04.2020,6005297978,31,K,,,,H,,,**,"       505,60",,,EUR,,,,14018188,,,,,,,,,,,,,,,7500000,KN,20200317,,20200327,12:09:05 PM,,FBVB,EUR,BKPF,5900066047ABC052020
ABC12,5900066046,2020,3,T,,,,40,S,,,,S,,,H10,"        59,70",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200317,,20200327,12:19:22 PM,,FBVB,EUR,BKPF,5900066046ABC052020
ABC12,5900066046,2020,2,,,,,40,S,,,,S,,,H10,"       597,00",,,EUR,,,,,,,,,,50066344,,,,,,,,,2650570,KN,20200317,,20200327,12:19:22 PM,,FBVB,EUR,BKPF,5900066046ABC052020
ABC12,5900066046,2020,1,,09.04.2020,08.04.2020,6005297978,31,K,,,,H,,,**,"       513,70",,,EUR,,,,14018188,,,,,,,,,,,,,,,7500000,KN,20200317,,20200327,12:19:22 PM,,FBVB,EUR,BKPF,5900066046ABC052020
ABC12,5900066045,2020,3,T,,,,40,S,,,,S,,,H9,"       707,17",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200317,,20200317,12:51:36 PM,,FBVB,EUR,BKPF,5900066045ABC052020
ABC12,5900066045,2020,2,,,,,40,S,,,,S,,,H9,"     5.953,59",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200317,,20200317,12:51:36 PM,,FBVB,EUR,BKPF,5900066045ABC052020
ABC12,5900066045,2020,1,,02.04.2020,01.04.2020,6005296802,31,K,,,,H,,,**,"     5.365,23",,,EUR,,,,13015840,,,,,,,,,,,,,,,7500000,KN,20200317,,20200317,12:51:36 PM,,FBVB,EUR,BKPF,5900066045ABC052020
ABC12,5900066040,2020,3,T,,,,40,S,,,,S,,,H9,"   549.802,38",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200317,,20200317,2:13:56 PM,,FBVB,EUR,BKPF,5900066040ABC052020
ABC12,5900066040,2020,2,,,,,40,S,,,,S,,,H9,"   422.074,66",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200317,,20200317,2:13:56 PM,,FBVB,EUR,BKPF,5900066040ABC052020
ABC12,5900066040,2020,1,,09.04.2020,08.04.2020,6005297961,31,K,,,,H,,,**," 126.882,01",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200317,,20200317,2:13:56 PM,,FBVB,EUR,BKPF,5900066040ABC052020
ABC12,5900066034,2020,3,T,,,,40,S,,,,S,,,H9,"       745,94",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200317,,20200317,11:01:25 AM,,FBVB,EUR,BKPF,5900066034ABC052020
ABC12,5900066034,2020,2,,,,,40,S,,,,S,,,H9,"     5.492,47",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200317,,20200317,11:01:25 AM,,FBVB,EUR,BKPF,5900066034ABC052020
ABC12,5900066034,2020,1,,09.04.2020,08.04.2020,6005297969,31,K,,,,H,,,**,"     6.784,96",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200317,,20200317,11:01:25 AM,,FBVB,EUR,BKPF,5900066034ABC052020
ABC12,5900066032,2020,3,T,,,,40,S,,,,S,,,H9,"       600,00",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200316,,20200317,10:24:05 AM,,FBVB,EUR,BKPF,5900066032ABC052020
ABC12,5900066032,2020,2,,,,,40,S,,,,S,,,H9,"     100,00",,,EUR,,,,,,,,,,ABC05000899,,,,,,,,,2690590,KN,20200316,,20200317,10:24:05 AM,,FBVB,EUR,BKPF,5900066032ABC052020
ABC12,5900066032,2020,1,,20.03.2020,19.03.2020,6005290025,31,K,,,,H,,,**,"     100,00",,,EUR,,,,13017719,,,,,,,,,,,,,,,7500060,KN,20200316,,20200317,10:24:05 AM,,FBVB,EUR,BKPF,5900066032ABC052020
ABC12,5900066031,2020,3,T,,,,40,S,,,,S,,,H9,"       600,00",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200316,,20200317,11:50:46 AM,,FBVB,EUR,BKPF,5900066031ABC052020
ABC12,5900066031,2020,2,,,,,40,S,,,,S,,,H9,"     100,00",,,EUR,,,,,,,,,,ABC05000899,,,,,,,,,2690590,KN,20200316,,20200317,11:50:46 AM,,FBVB,EUR,BKPF,5900066031ABC052020
ABC12,5900066031,2020,1,,19.03.2020,18.03.2020,6005284394,31,K,,,,H,,,**,"     100,00",,,EUR,,,,13017719,,,,,,,,,,,,,,,7500060,KN,20200316,,20200317,11:50:46 AM,,FBVB,EUR,BKPF,5900066031ABC052020
ABC12,5900066039,2020,4,T,,,,40,S,,,,S,,,H9," 5.779.550,39",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200315,,20200317,2:16:33 PM,,FBVB,EUR,BKPF,5900066039ABC052020
ABC12,5900066039,2020,3,,,,,50,S,,,,H,,,H9,"       800,98",,,EUR,,,,,,,,,,ABC05400008,,,,,,,,,1655900,KN,20200315,,20200317,2:16:33 PM,,FBVB,EUR,BKPF,5900066039ABC052020
ABC12,5900066039,2020,2,,31.03.2020,26.03.2020,500844932,40,S,,,,S,,,H9," 1.129.498,22",,,EUR,,,,,,,,,,,,,,,,,,,7130000,KN,20200315,,20200317,2:16:33 PM,,FBVB,EUR,BKPF,5900066039ABC052020
ABC12,5900066039,2020,1,,24.03.2020,23.03.2020,6005290237,31,K,,,,H,,,**," 3.050.119,03",,,EUR,,,,13017719,,,,,,,,,,,,,,,7500060,KN,20200315,,20200317,2:16:33 PM,,FBVB,EUR,BKPF,5900066039ABC052020
ABC12,5900066038,2020,2,,,,,40,S,,,,S,,,H9,"   183.176,28",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200315,,20200317,2:14:37 PM,,FBVB,EUR,BKPF,5900066038ABC052020
ABC12,5900066038,2020,1,,19.03.2020,18.03.2020,6005284397,31,K,,,,H,,,,"   183.176,28",,,EUR,,,,13089929,,,,,,,,,,,,,,,7759000,KN,20200315,,20200317,2:14:37 PM,,FBVB,EUR,BKPF,5900066038ABC052020
ABC12,5900066037,2020,3,T,,,,40,S,,,,S,,,H9,"        82,19",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200313,,20200313,9:34:14 AM,,FBVB,EUR,BKPF,5900066037ABC052020
ABC12,5900066037,2020,2,,,,,40,S,,,,S,,,H9,"       673,69",,,EUR,,,,,,,,,,ABC05000568,,,,,,,,,2680990,KN,20200313,,20200313,9:34:14 AM,,FBVB,EUR,BKPF,5900066037ABC052020
ABC12,5900066037,2020,1,,09.04.2020,08.04.2020,6005297972,31,K,,,,H,,,**,"       639,40",,,EUR,,,,14047393,,,,,,,,,,,,,,,7500000,KN,20200313,,20200313,9:34:14 AM,,FBVB,EUR,BKPF,5900066037ABC052020
ABC12,5900066036,2020,4,T,,,,40,S,,,,S,,,H9,"       250,44",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200313,,20200313,9:23:10 AM,,FBVB,EUR,BKPF,5900066036ABC052020
ABC12,5900066036,2020,3,,,,,40,S,,,,S,,,T0,"         8,30",,,EUR,,,,,,,,,,ABC05000904,,,,,,,,,2630029,KN,20200313,,20200313,9:23:10 AM,,FBVB,EUR,BKPF,5900066036ABC052020
ABC12,5900066036,2020,2,,,,,40,S,,,,S,,,H9,"     7.998,49",,,EUR,,,,,,,,,,ABC05000904,,,,,,,,,2630029,KN,20200313,,20200313,9:23:10 AM,,FBVB,EUR,BKPF,5900066036ABC052020
ABC12,5900066036,2020,1,,09.04.2020,08.04.2020,6005297975,31,K,,,,H,,,**,"     8.620,28",,,EUR,,,,14068889,,,,,,,,,,,,,,,7500060,KN,20200313,,20200313,9:23:10 AM,,FBVB,EUR,BKPF,5900066036ABC052020
ABC12,5900066035,2020,3,T,,,,40,S,,,,S,,,H9,"       561,01",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200313,,20200313,9:17:53 AM,,FBVB,EUR,BKPF,5900066035ABC052020
ABC12,5900066035,2020,2,,,,,40,S,,,,S,,,H9,"       170,70",,,EUR,,,,,,,,,,ABC05000904,,,,,,,,,2630029,KN,20200313,,20200313,9:17:53 AM,,FBVB,EUR,BKPF,5900066035ABC052020
ABC12,5900066035,2020,1,,09.04.2020,08.04.2020,6005297975,31,K,,,,H,,,**,"       291,71",,,EUR,,,,14068889,,,,,,,,,,,,,,,7500060,KN,20200313,,20200313,9:17:53 AM,,FBVB,EUR,BKPF,5900066035ABC052020
ABC12,5900066030,2020,3,T,,,,40,S,,,,S,,,H9,"   543.799,29",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200313,,20200313,1:15:59 PM,,FBVB,EUR,BKPF,5900066030ABC052020
ABC12,5900066030,2020,2,,,,,40,S,,,,S,,,H9,"   445.223,21",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200313,,20200313,1:15:59 PM,,FBVB,EUR,BKPF,5900066030ABC052020
ABC12,5900066030,2020,1,,09.04.2020,08.04.2020,6005297961,31,K,,,,H,,,**," 140.578,95",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200313,,20200313,1:15:59 PM,,FBVB,EUR,BKPF,5900066030ABC052020
ABC12,5900066024,2020,3,T,,,,40,S,,,,S,,,H9,"        63,52",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200313,,20200316,12:57:52 PM,,FBVB,EUR,BKPF,5900066024ABC052020
ABC12,5900066024,2020,2,,,,,40,S,,,,S,,,H9,"       580,38",,,EUR,,,,,,,,,,ABC05000835,,,,,,,,,2890090,KN,20200313,,20200316,12:57:52 PM,,FBVB,EUR,BKPF,5900066024ABC052020
ABC12,5900066024,2020,1,,09.04.2020,08.04.2020,6005297966,31,K,,,,H,,,**,"       514,05",,,EUR,,,,13089728,,,,,,,,,,,,,,,7500060,KN,20200313,,20200316,12:57:52 PM,,FBVB,EUR,BKPF,5900066024ABC052020
ABC12,5900066023,2020,3,T,,,,40,S,,,,S,,,H9,"       894,52",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200313,,20200313,9:05:56 AM,,FBVB,EUR,BKPF,5900066023ABC052020
ABC12,5900066023,2020,2,,,,,40,S,,,,S,,,H9,"     6.649,38",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200313,,20200313,9:05:56 AM,,FBVB,EUR,BKPF,5900066023ABC052020
ABC12,5900066023,2020,1,,09.04.2020,08.04.2020,6005297969,31,K,,,,H,,,**,"     6.299,05",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200313,,20200313,9:05:56 AM,,FBVB,EUR,BKPF,5900066023ABC052020
ABC12,5900066022,2020,3,T,,,,40,S,,,,S,,,H9,"       791,58",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200312,,20200312,7:33:15 AM,,FBVB,EUR,BKPF,5900066022ABC052020
ABC12,5900066022,2020,2,,,,,40,S,,,,S,,,H9,"     5.230,13",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200312,,20200312,7:33:15 AM,,FBVB,EUR,BKPF,5900066022ABC052020
ABC12,5900066022,2020,1,,09.04.2020,08.04.2020,6005297969,31,K,,,,H,,,**,"     6.571,36",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200312,,20200312,7:33:15 AM,,FBVB,EUR,BKPF,5900066022ABC052020
ABC12,5900066021,2020,3,T,,,,40,S,,,,S,,,H9,"   542.860,15",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200312,,20200312,10:00:23 AM,,FBVB,EUR,BKPF,5900066021ABC052020
ABC12,5900066021,2020,2,,,,,40,S,,,,S,,,H9,"   432.507,07",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200312,,20200312,10:00:23 AM,,FBVB,EUR,BKPF,5900066021ABC052020
ABC12,5900066021,2020,1,,09.04.2020,08.04.2020,6005297961,31,K,,,,H,,,**," 138.967,18",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200312,,20200312,10:00:23 AM,,FBVB,EUR,BKPF,5900066021ABC052020
ABC12,5900066029,2020,3,T,,,,40,S,,,,S,,,H9,"   543.435,92",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200312,,20200312,9:59:24 AM,,FBVB,EUR,BKPF,5900066029ABC052020
ABC12,5900066029,2020,2,,,,,40,S,,,,S,,,H9,"   448.402,32",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200312,,20200312,9:59:24 AM,,FBVB,EUR,BKPF,5900066029ABC052020
ABC12,5900066029,2020,1,,09.04.2020,08.04.2020,6005297961,31,K,,,,H,,,**," 147.334,88",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200312,,20200312,9:59:24 AM,,FBVB,EUR,BKPF,5900066029ABC052020
ABC12,5900066028,2020,3,T,,,,40,S,,,,S,,,H9,"       653,22",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200312,,20200312,7:28:15 AM,,FBVB,EUR,BKPF,5900066028ABC052020
ABC12,5900066028,2020,2,,,,,40,S,,,,S,,,H9,"     147,38",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200312,,20200312,7:28:15 AM,,FBVB,EUR,BKPF,5900066028ABC052020
ABC12,5900066028,2020,1,,09.04.2020,08.04.2020,6005297969,31,K,,,,H,,,**,"     5.756,15",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200312,,20200312,7:28:15 AM,,FBVB,EUR,BKPF,5900066028ABC052020
ABC12,5900066027,2020,3,T,,,,40,S,,,,S,,,H9,"       686,46",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200312,,20200312,7:24:56 AM,,FBVB,EUR,BKPF,5900066027ABC052020
ABC12,5900066027,2020,2,,,,,40,S,,,,S,,,H9,"     158,94",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200312,,20200312,7:24:56 AM,,FBVB,EUR,BKPF,5900066027ABC052020
ABC12,5900066027,2020,1,,09.04.2020,08.04.2020,6005297969,31,K,,,,H,,,**,"     292,95",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200312,,20200312,7:24:56 AM,,FBVB,EUR,BKPF,5900066027ABC052020
ABC12,5900066026,2020,3,T,,,,40,S,,,,S,,,H9,"       789,53",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200312,,20200312,7:20:42 AM,,FBVB,EUR,BKPF,5900066026ABC052020
ABC12,5900066026,2020,2,,,,,40,S,,,,S,,,H9,"     5.269,46",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200312,,20200312,7:20:42 AM,,FBVB,EUR,BKPF,5900066026ABC052020
ABC12,5900066026,2020,1,,09.04.2020,08.04.2020,6005297969,31,K,,,,H,,,**,"     6.025,50",,,EUR,,,,13081827,,,,,,,,,,,,,,,7500060,KN,20200312,,20200312,7:20:42 AM,,FBVB,EUR,BKPF,5900066026ABC052020
ABC12,5900066025,2020,3,T,,,,40,S,,,,S,,,H9,"        57,90",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200312,,20200312,7:53:09 AM,,FBVB,EUR,BKPF,5900066025ABC052020
ABC12,5900066025,2020,2,,,,,40,S,,,,S,,,H9,"        12,90",,,EUR,,,,,,,,,,ABC05000627,,,,,,,,,2444700,KN,20200312,,20200312,7:53:09 AM,,FBVB,EUR,BKPF,5900066025ABC052020
ABC12,5900066025,2020,1,,09.04.2020,08.04.2020,6005297960,31,K,,,,H,,,**,"        35,00",,,EUR,,,,13089759,,,,,,,,,,,,,,,7500060,KN,20200312,,20200312,7:53:09 AM,,FBVB,EUR,BKPF,5900066025ABC052020
ABC12,5900066020,2020,3,T,,,,40,S,,,,S,,,H9,"       636,13",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200312,,20200312,7:48:46 AM,,FBVB,EUR,BKPF,5900066020ABC052020
ABC12,5900066020,2020,2,,,,,40,S,,,,S,,,H9,"     257,86",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200312,,20200312,7:48:46 AM,,FBVB,EUR,BKPF,5900066020ABC052020
ABC12,5900066020,2020,1,,09.04.2020,08.04.2020,6005297962,31,K,,,,H,,,**,"     5.141,50",,,EUR,,,,13082380,,,,,,,,,,,,,,,7500060,KN,20200312,,20200312,7:48:46 AM,,FBVB,EUR,BKPF,5900066020ABC052020
ABC12,5900066014,2020,2,,,,,40,S,,,,S,,,T0,"        90,00",,,EUR,,,,,,,,,,ABC05000647,,,,,,,,,2444700,KN,20200312,,20200325,2:47:40 PM,,FBVB,EUR,BKPF,5900066014ABC052020
ABC12,5900066014,2020,1,,09.04.2020,08.04.2020,6005297970,31,K,,,,H,,,**,"        90,00",,,EUR,,,,14068875,,,,,,,,,,,,,,,7500060,KN,20200312,,20200325,2:47:40 PM,,FBVB,EUR,BKPF,5900066014ABC052020
ABC12,5900066013,2020,3,T,,,,40,S,,,,S,,,H9,"         5,00",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200312,,20200312,7:45:59 AM,,FBVB,EUR,BKPF,5900066013ABC052020
ABC12,5900066013,2020,2,,,,,40,S,,,,S,,,H9,"         9,00",,,EUR,,,,,,,,,,,,,,,,,,,1786910,KN,20200312,,20200312,7:45:59 AM,,FBVB,EUR,BKPF,5900066013ABC052020
ABC12,5900066013,2020,1,,09.04.2020,08.04.2020,6005297962,31,K,,,,H,,,**,"         1,00",,,EUR,,,,13082380,,,,,,,,,,,,,,,7500060,KN,20200312,,20200312,7:45:59 AM,,FBVB,EUR,BKPF,5900066013ABC052020
ABC12,5900066011,2020,2,,,,,40,S,,,,S,,,T0,"        98,50",,,EUR,,,,,,,,,,,,,,,,,,,2650570,KN,20200312,,20200312,2:45:16 PM,,FBVB,EUR,BKPF,5900066011ABC052020
ABC12,5900066011,2020,1,,09.04.2020,08.04.2020,6005297964,31,K,,,,H,,,**,"        98,50",,,EUR,,,,14058519,,,,,,,,,,,,,,,7500000,KN,20200312,,20200312,2:45:16 PM,,FBVB,EUR,BKPF,5900066011ABC052020
ABC12,5900066018,2020,3,T,,,,40,S,,,,S,,,H9,"        83,80",,,EUR,,,,,,,,,,,,,,,,,,,7160500,KN,20200311,,20200311,12:01:13 PM,,FBVB,EUR,BKPF,5900066018ABC052020
ABC12,5900066018,2020,2,,,,,40,S,,,,S,,,H9,"       686,00",,,EUR,,,,,,,,,,ABC05000575,,,,,,,,,2630790,KN,20200311,,20200311,12:01:13 PM,,FBVB,EUR,BKPF,5900066018ABC052020
ABC12,5900066018,2020,1,,23.03.2020,20.03.2020,6005290649,31,K,,,,H,,,**,"       640,80",,,EUR,,,,14054118,,,,,,,,,,,,,,,7500060,KN,20200311,,20200311,12:01:13 PM,,FBVB,EUR,BKPF,5900066018ABC052020
