BUKRS,BELNR,GJAHR,BUZEI,BUZID,BSCHL,KOART,SHKZG,MWSKZ,WRBTR,HKONT,LIFNR,BLART,BUDAT,STBLG
DE01,1510231748,2019,1,,31,K,H,**,34740.4,3145476,69066468,KN,20191206,
DE01,1510231747,2019,1,,31,K,H,**,38067.88,3145476,69006574,KN,20191206,
DE01,1510231746,2019,1,,31,K,H,**,38337.48,3145476,68028221,KN,20191206,
DE01,1510231744,2019,1,,31,K,H,**,60210.56,3145476,68028090,KN,20191206,
DE01,1510231743,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231742,2019,1,,31,K,H,**,34475.9,3145476,68028090,KN,20191206,
DE01,1510231741,2019,1,,31,K,H,**,43014.16,3145476,68028090,KN,20191206,
DE01,1510231740,2019,1,,31,K,H,**,34427.9,3145476,68028090,KN,20191206,
DE01,1510231739,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231737,2019,1,,31,K,H,**,34983.79,3145476,69063641,KN,20191206,
DE01,1510231736,2019,1,,31,K,H,**,130420,3145476,69083314,KN,20191206,
DE01,1510231735,2019,1,,31,K,H,**,34774.99,3145476,68032570,KN,20191206,
DE01,1510231734,2019,1,,31,K,H,**,38599.72,3145476,69007690,KN,20191206,
DE01,1510231733,2019,1,,31,K,H,**,35443.76,3145476,68043381,KN,20191206,
DE01,1510231732,2019,1,,31,K,H,**,34355,3145476,69006877,KN,20191206,
DE01,1510231731,2019,1,,31,K,H,**,34355,3145476,69005537,KN,20191206,
DE01,1510231730,2019,1,,31,K,H,**,36045,3145476,68032696,KN,20191206,
DE01,1510231729,2019,1,,31,K,H,**,79304.2,3145476,69083314,KN,20191206,
DE01,1510231727,2019,1,,31,K,H,**,34542.28,3145476,68036256,KN,20191206,
DE01,1510231725,2019,1,,31,K,H,**,34610.92,3145476,68036350,KN,20191206,
DE01,1510231724,2019,1,,31,K,H,**,38947.72,3145476,69015201,KN,20191206,
DE01,1510231722,2019,1,,31,K,H,**,34352.56,3145476,68032570,KN,20191206,
DE01,1510231721,2019,1,,31,K,H,**,34355,3145476,69006588,KN,20191206,
DE01,1510231720,2019,1,,31,K,H,**,36562.91,3145476,68026487,KN,20191206,
DE01,1510231719,2019,1,,31,K,H,**,34852.32,3145476,68028090,KN,20191206,
DE01,1510231716,2019,1,,31,K,H,**,34495,3145476,69080073,KN,20191206,
DE01,1510231714,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231713,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231712,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231711,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231710,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231709,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231708,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231707,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231706,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231705,2019,1,,31,K,H,**,38205.57,3145476,68028090,KN,20191206,
DE01,1510231704,2019,1,,31,K,H,**,43014.16,3145476,68028090,KN,20191206,
DE01,1510231703,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231702,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231701,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231700,2019,1,,31,K,H,**,43014.16,3145476,68028090,KN,20191206,
DE01,1510231699,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231698,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231696,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231695,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231694,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231693,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231692,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231691,2019,1,,31,K,H,**,43014.16,3145476,68028090,KN,20191206,
DE01,1510231690,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191206,
DE01,1510231689,2019,1,,31,K,H,**,79206.72,3145476,68028090,KN,20191205,
DE01,1510231688,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191205,
DE01,1510231687,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191205,
DE01,1510231686,2019,1,,31,K,H,**,39151.53,3145476,68028090,KN,20191205,
DE01,1510231685,2019,1,,31,K,H,**,43014.16,3145476,68028090,KN,20191205,
DE01,1510231684,2019,1,,31,K,H,**,110686.78,3145476,68028090,KN,20191205,
DE01,1510231683,2019,1,,31,K,H,**,37661.06,3145476,68028090,KN,20191205,
DE01,1510231682,2019,1,,31,K,H,**,43014.16,3145476,68028090,KN,20191205,
DE01,1510231681,2019,1,,31,K,H,**,38184.87,3145476,68028090,KN,20191205,
DE01,1510231680,2019,1,,31,K,H,**,37637.24,3145476,68028090,KN,20191205,
DE01,1510231679,2019,1,,31,K,H,**,43014.16,3145476,68028090,KN,20191205,
DE01,1510231678,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191205,
DE01,1510231676,2019,1,,31,K,H,**,34561,3145476,69066142,KN,20191205,
DE01,1510231675,2019,1,,31,K,H,**,36439.12,3145476,69006574,KN,20191205,
DE01,1510231674,2019,1,,31,K,H,**,34542.7,3145476,69066468,KN,20191205,
DE01,1510231671,2019,1,,31,K,H,**,34415.42,3145476,68032185,KN,20191205,
DE01,1510231670,2019,1,,31,K,H,**,40873.9,3145476,69006574,KN,20191205,
DE01,1510231669,2019,1,,31,K,H,**,39358.24,3145476,68028221,KN,20191205,
DE01,1510231668,2019,1,,31,K,H,**,34829.5,3145476,68036350,KN,20191205,
DE01,1510231667,2019,1,,31,K,H,**,36205.51,3145476,68028090,KN,20191205,
DE01,1510231666,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191205,
DE01,1510231665,2019,1,,31,K,H,**,46041.72,3145476,68028090,KN,20191205,
DE01,1510231664,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191205,
DE01,1510231663,2019,1,,31,K,H,**,36142.09,3145476,68028090,KN,20191205,
DE01,1510231662,2019,1,,31,K,H,**,43014.16,3145476,68028090,KN,20191205,
DE01,1510231661,2019,1,,31,K,H,**,34902.69,3145476,68028090,KN,20191205,
DE01,1510231658,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191205,
DE01,1510231657,2019,1,,31,K,H,**,35168.61,3145476,68028090,KN,20191205,
DE01,1510231656,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191205,
DE01,1510231655,2019,1,,31,K,H,**,42807.65,3145476,68028090,KN,20191205,
DE01,1510231654,2019,1,,31,K,H,**,45985.56,3145476,68028090,KN,20191205,
DE01,1510231652,2019,1,,31,K,H,**,34597.32,3145476,69007849,KN,20191205,
DE01,1510231651,2019,1,,31,K,H,**,34799,3145476,69007690,KN,20191205,
DE01,1510231650,2019,1,,31,K,H,**,34761.5,3145476,69008216,KN,20191205,
DE01,1510231649,2019,1,,31,K,H,**,34420,3145476,68035387,KN,20191205,
DE01,1510231648,2019,1,,31,K,H,**,34406,3145476,68031718,KN,20191205,
DE01,1510231646,2019,1,,31,K,H,**,34910.52,3145476,69007288,KN,20191205,
DE01,1510231645,2019,1,,31,K,H,**,36272.8,3145476,68029570,KN,20191205,
DE01,1510231644,2019,1,,31,K,H,**,34669,3145476,68031961,KN,20191205,
DE01,1510231643,2019,1,,31,K,H,**,34474.5,3145476,68032570,KN,20191205,
DE01,1510231641,2019,1,,31,K,H,**,35313,3145476,69007690,KN,20191205,
DE01,1510231637,2019,1,,31,K,H,**,39345,3145476,68110907,KN,20191205,
DE01,1510231634,2019,1,,31,K,H,**,34436,3145476,69081200,KN,20191205,
DE01,1510231633,2019,1,,31,K,H,**,34772.5,3145476,69005537,KN,20191205,
DE01,1510231631,2019,1,,31,K,H,**,40488.34,3145476,69086618,KN,20191205,
DE01,1510231630,2019,1,,31,K,H,**,35728.97,3145476,68031961,KN,20191205,
DE01,1510231629,2019,1,,31,K,H,**,34361.07,3145476,68032570,KN,20191205,
DE01,1510231627,2019,1,,31,K,H,**,35674.6,3145476,69015205,KN,20191205,
DE01,1510231626,2019,1,,31,K,H,**,34365,3145476,69005802,KN,20191205,
DE01,1510231625,2019,1,,31,K,H,**,34611.95,3145476,69094170,KN,20191205,
DE01,1510231624,2019,1,,31,K,H,**,34829.5,3145476,68036350,KN,20191205,
DE01,1510231623,2019,1,,31,K,H,**,95009.86,3145476,69094170,KN,20191205,
DE01,1510231622,2019,1,,31,K,H,**,34829.5,3145476,68036350,KN,20191205,
DE01,1510231621,2019,1,,31,K,H,**,34355,3145476,69006877,KN,20191205,
DE01,1510231620,2019,1,,31,K,H,**,34829.5,3145476,68036350,KN,20191205,
DE01,1510231619,2019,1,,31,K,H,**,34378.92,3145476,68026582,KN,20191205,
DE01,1510231618,2019,1,,31,K,H,**,34587.25,3145476,68036350,KN,20191205,
DE01,1510231617,2019,1,,31,K,H,**,34740.4,3145476,69015205,KN,20191205,
DE01,1510231616,2019,1,,31,K,H,**,37044.12,3145476,69006343,KN,20191205,
DE01,1510231615,2019,1,,31,K,H,**,34708,3145476,69015496,KN,20191205,
DE01,1510231614,2019,1,,31,K,H,**,34829.5,3145476,68036350,KN,20191205,
DE01,1510231613,2019,1,,31,K,H,**,34740.4,3145476,69015205,KN,20191205,
DE01,1510231610,2019,1,,31,K,H,**,64606,3145476,69083314,KN,20191205,
DE01,1510231609,2019,1,,31,K,H,**,34354,3145476,69066816,KN,20191205,
DE01,1510231608,2019,1,,31,K,H,**,808892.2,3145476,68057162,KN,20191205,
DE01,1510231600,2019,1,,31,K,H,**,34465,3145476,69007529,KN,20191204,
DE01,1510231599,2019,1,,31,K,H,**,34560,3145476,69066526,KN,20191204,
DE01,1510231597,2019,1,,31,K,H,**,34371,3145476,69006554,KN,20191204,
DE01,1510231596,2019,1,,31,K,H,**,34829.5,3145476,68034227,KN,20191204,
DE01,1510231595,2019,1,,31,K,H,**,34786.2,3145476,69007690,KN,20191204,
DE01,1510231593,2019,1,,31,K,H,**,34829.5,3145476,69066468,KN,20191204,
DE01,1510231589,2019,1,,31,K,H,**,37689.21,3145476,69015496,KN,20191204,
DE01,1510231587,2019,1,,31,K,H,**,34355,3145476,69005802,KN,20191204,
DE01,1510231586,2019,1,,31,K,H,**,34355,3145476,69005537,KN,20191204,
DE01,1510231585,2019,1,,31,K,H,**,34355,3145476,69006877,KN,20191204,
DE01,1510231583,2019,1,,31,K,H,**,39169.3,3145476,68036405,KN,20191204,
DE01,1510231581,2019,1,,31,K,H,**,54639.12,3145476,69064183,KN,20191204,
DE01,1510231580,2019,1,,31,K,H,**,73072.49,3145476,69064183,KN,20191204,
DE01,1510231579,2019,1,,31,K,H,**,67458.99,3145476,69064183,KN,20191204,
DE01,1510231576,2019,1,,31,K,H,**,36130,3145476,69096716,KN,20191204,
DE01,1510231573,2019,1,,31,K,H,**,42593.46,3145476,69064183,KN,20191204,
DE01,1510231572,2019,1,,31,K,H,**,51424.57,3145476,69064183,KN,20191204,
DE01,1510231570,2019,1,,31,K,H,**,50345,3145476,68062288,KN,20191204,
DE01,1510231569,2019,1,,31,K,H,**,41987.06,3145476,68028090,KN,20191204,
DE01,1510231563,2019,1,,31,K,H,**,34380.7,3145476,68036038,KN,20191203,
DE01,1510231547,2019,1,,31,K,H,**,34354.5,3145476,68032809,KN,20191130,
DE01,1510231545,2019,1,,31,K,H,**,34355,3145476,69047441,KN,20191130,
DE01,1510231544,2019,1,,31,K,H,**,39171.48,3145476,68036350,KN,20191130,
DE01,1510231543,2019,1,,31,K,H,**,34477.96,3145476,68036350,KN,20191130,
DE01,1510231542,2019,1,,31,K,H,**,35939.5,3145476,69007690,KN,20191130,
DE01,1510231540,2019,1,,31,K,H,**,35009.8,3145476,69006574,KN,20191130,
DE01,1510231539,2019,1,,31,K,H,**,35454.21,3145476,68057162,KN,20191201,
DE01,1510231538,2019,1,,31,K,H,**,34395,3145476,69007778,KN,20191201,
DE01,1510231537,2019,1,,31,K,H,**,36591.98,3145476,68026487,KN,20191130,
DE01,1510231535,2019,1,,31,K,H,**,35914.85,3145476,68035948,KN,20191130,
DE01,1510231534,2019,1,,31,K,H,**,34371,3145476,69005938,KN,20191130,
DE01,1510231533,2020,1,,31,K,H,**,34414.62,3145476,68032570,KN,20200101,
DE01,1510231532,2019,1,,31,K,H,**,34362,3145476,68036243,KN,20191129,
DE01,1510231531,2019,1,,31,K,H,**,34350,3145476,69065097,KN,20191202,
DE01,1510231510,2019,1,,31,K,H,**,34793.09,3145476,69066657,KN,20191129,
DE01,1510231509,2019,1,,31,K,H,**,34780.4,3145476,69066657,KN,20191129,
DE01,1510231508,2019,1,,31,K,H,**,34773.56,3145476,69066657,KN,20191129,
DE01,1510231507,2019,1,,31,K,H,**,34545.81,3145476,69089215,KN,20191129,
DE01,1510231506,2019,1,,31,K,H,**,34478.88,3145476,69089215,KN,20191129,
DE01,1510231505,2019,1,,31,K,H,**,35544.38,3145476,68029778,KN,20191129,
DE01,1510231490,2019,1,,31,K,H,**,34793.34,3145476,69066657,KN,20191129,
DE01,1510231489,2019,1,,31,K,H,**,34793.22,3145476,69066657,KN,20191129,
DE01,1510231488,2019,1,,31,K,H,**,34357.8,3145476,69096536,KN,20191129,
DE01,1510231486,2019,1,,31,K,H,**,34426,3145476,69079436,KN,20191201,
DE01,1510231484,2019,1,,31,K,H,**,35674.6,3145476,69015164,KN,20191129,
DE01,1510231483,2019,1,,31,K,H,**,34743.88,3145476,69005672,KN,20191129,
DE01,1510231482,2019,1,,31,K,H,**,35674.6,3145476,69015164,KN,20191129,
DE01,1510231481,2019,1,,31,K,H,**,339881.14,3145476,68032933,KN,20191129,
DE01,1510231477,2019,1,,31,K,H,**,34610.92,3145476,69006978,KN,20191129,
DE01,1510231476,2019,1,,31,K,H,**,34352,3145476,69007765,KN,20191129,
DE01,1510231468,2019,1,,31,K,H,**,34917.5,3145476,69050319,KN,20191128,
DE01,1510231467,2019,1,,31,K,H,**,34416.4,3145476,69095113,KN,20191127,
DE01,1510231466,2019,1,,31,K,H,**,34406,3145476,69084660,KN,20191128,
DE01,1510231465,2019,1,,31,K,H,**,36945,3145476,69066526,KN,20191128,
DE01,1510231464,2019,1,,31,K,H,**,34520,3145476,69066526,KN,20191128,
DE01,1510231446,2019,1,,31,K,H,**,34676,3145476,68028090,KN,20191128,
DE01,1510231444,2019,1,,31,K,H,**,34355,3145476,69006877,KN,20191128,
DE01,1510231443,2019,1,,31,K,H,**,34829.5,3145476,69006343,KN,20191128,
DE01,1510231442,2019,1,,31,K,H,**,34829.5,3145476,69006343,KN,20191128,
DE01,1510231441,2019,1,,31,K,H,**,34355,3145476,69005537,KN,20191128,
DE01,1510231440,2019,1,,31,K,H,**,35192.88,3145476,69006343,KN,20191128,
DE01,1510231439,2019,1,,31,K,H,**,34708,3145476,69015496,KN,20191128,
DE01,1510231438,2019,1,,31,K,H,**,34587.25,3145476,69006343,KN,20191128,
DE01,1510231437,2019,1,,31,K,H,**,34451.2,3145476,68028090,KN,20191128,
DE01,1510231436,2019,1,,31,K,H,**,34781.65,3145476,69006343,KN,20191128,
DE01,1510231435,2019,1,,31,K,H,**,34780.9,3145476,69006343,KN,20191128,
DE01,1510231434,2019,1,,31,K,H,**,34774.01,3145476,69006343,KN,20191128,
DE01,1510231433,2019,1,,31,K,H,**,34521.25,3145476,68036350,KN,20191128,
DE01,1510231432,2019,1,,31,K,H,**,34380,3145476,69006293,KN,20191128,
DE01,1510231431,2019,1,,31,K,H,**,34742,3145476,69007697,KN,20191128,
DE01,1510231429,2019,1,,31,K,H,**,34540.33,3145476,68032809,KN,20191128,
DE01,1510231427,2019,1,,31,K,H,**,34773.56,3145476,69006343,KN,20191127,
DE01,1510231417,2019,1,,31,K,H,**,37801.96,3145476,69066468,KN,20191126,
DE01,1510231414,2019,1,,31,K,H,**,35786.03,3145476,69022825,KN,20191127,
DE01,1510231413,2019,1,,31,K,H,**,34357.07,3145476,69006847,KN,20191127,
DE01,1510231411,2019,1,,31,K,H,**,34610.92,3145476,69015164,KN,20191127,
DE01,1510231410,2019,1,,31,K,H,**,38865.64,3145476,69015164,KN,20191127,
DE01,1510231409,2019,1,,31,K,H,**,36040.05,3145476,69064788,KN,20191127,
DE01,1510231408,2019,1,,31,K,H,**,34355,3145476,69005537,KN,20191127,
DE01,1510231407,2019,1,,31,K,H,**,35145,3145476,69005938,KN,20191127,
DE01,1510231406,2019,1,,31,K,H,**,34387.3,3145476,69021745,KN,20191127,
DE01,1510231405,2019,1,,31,K,H,**,34602.5,3145476,69080877,KN,20191127,
DE01,1510231404,2019,1,,31,K,H,**,34744.6,3145476,69005938,KN,20191127,
DE01,1510231403,2019,1,,31,K,H,**,35145,3145476,69005938,KN,20191127,
DE01,1510231402,2019,1,,31,K,H,**,34355,3145476,69007766,KN,20191127,
DE01,1510231401,2019,1,,31,K,H,**,34355,3145476,69006877,KN,20191127,
DE01,1510231400,2019,1,,31,K,H,**,35280,3145476,69073260,KN,20191127,
DE01,1510231399,2019,1,,31,K,H,**,34744.6,3145476,69005938,KN,20191127,
DE01,1510231398,2019,1,,31,K,H,**,35313,3145476,69007690,KN,20191127,
DE01,1510231396,2019,1,,31,K,H,**,34737.7,3145476,69096636,KN,20191127,
DE01,1510231394,2019,1,,31,K,H,**,34399.8,3145476,69096637,KN,20191127,
DE01,1510231377,2019,1,,31,K,H,**,34360,3145476,69005802,KN,20191126,
DE01,1510231374,2019,1,,31,K,H,**,34498,3145476,68028090,KN,20191126,
DE01,1510231373,2019,1,,31,K,H,**,34498,3145476,68028090,KN,20191126,
DE01,1510231371,2019,1,,31,K,H,**,34483,3145476,69006554,KN,20191126,
DE01,1510231370,2019,1,,31,K,H,**,34829.5,3145476,69007690,KN,20191126,
DE01,1510231369,2019,1,,31,K,H,**,37352.2,3145476,68036350,KN,20191126,
DE01,1510231355,2019,1,,31,K,H,**,35224.84,3145476,69007690,KN,20191126,
DE01,1510231354,2019,1,,31,K,H,**,34497.15,3145476,69015496,KN,20191126,
DE01,1510231353,2019,1,,31,K,H,**,37801.96,3145476,69007690,KN,20191126,
DE01,1510231352,2019,1,,31,K,H,**,34829.5,3145476,68036350,KN,20191126,
DE01,1510231351,2019,1,,31,K,H,**,35408.68,3145476,69007690,KN,20191126,
DE01,1510231350,2019,1,,31,K,H,**,37178.2,3145476,68036350,KN,20191126,
DE01,1510231349,2019,1,,31,K,H,**,34829.5,3145476,69007690,KN,20191126,
DE01,1510231348,2019,1,,31,K,H,**,39758.92,3145476,68029380,KN,20191126,
DE01,1510231250,2019,1,,31,K,H,**,34404.75,3145476,68028090,KN,20191126,
DE01,1510231247,2019,1,,31,K,H,**,37842.2,3145476,68044224,KN,20191126,
DE01,1510231246,2019,1,,31,K,H,**,34443.5,3145476,69062733,KN,20191125,
DE01,1510231245,2019,1,,31,K,H,**,37432.7,3145476,68031961,KN,20191125,
DE01,1510231244,2019,1,,31,K,H,**,38785.95,3145476,68026487,KN,20191125,
DE01,1510231243,2019,1,,31,K,H,**,34374.32,3145476,69062733,KN,20191125,
DE01,1510231242,2019,1,,31,K,H,**,37439.32,3145476,69031097,KN,20191125,
DE01,1510231241,2019,1,,31,K,H,**,35243.13,3145476,68080120,KN,20191125,
DE01,1510231240,2019,1,,31,K,H,**,34891.28,3145476,69063421,KN,20191125,
DE01,1510231239,2019,1,,31,K,H,**,34395,3145476,68031069,KN,20191125,
DE01,1510231237,2019,1,,31,K,H,**,34355,3145476,69005537,KN,20191125,
DE01,1510231236,2019,1,,31,K,H,**,34365,3145476,69005540,KN,20191125,
DE01,1510231235,2019,1,,31,K,H,**,35052.5,3145476,69005537,KN,20191125,
DE01,1510231234,2019,1,,31,K,H,**,34393.46,3145476,69021745,KN,20191125,
DE01,1510231233,2019,1,,31,K,H,**,34393.36,3145476,69007189,KN,20191125,
DE01,1510231229,2019,1,,31,K,H,**,3244432.62,3145476,69006338,KN,20191125,
DE01,1510231227,2019,1,,31,K,H,**,34391.48,3145476,68032185,KN,20191125,
DE01,1510231226,2019,1,,31,K,H,**,35408.68,3145476,69006343,KN,20191125,
DE01,1510231225,2019,1,,31,K,H,**,36738.28,3145476,69006343,KN,20191125,
DE01,1510231224,2019,1,,31,K,H,**,34631.53,3145476,68028090,KN,20191125,
DE01,1510231223,2019,1,,31,K,H,**,34780,3145476,69034507,KN,20191125,
DE01,1510231222,2019,1,,31,K,H,**,34696.05,3145476,68035354,KN,20191125,
DE01,1510231221,2019,1,,31,K,H,**,34988.79,3145476,68035354,KN,20191125,
DE01,1510231220,2019,1,,31,K,H,**,34494.2,3145476,69031093,KN,20191125,
DE01,1510231216,2019,1,,31,K,H,**,34731.57,3145476,68035354,KN,20191122,
DE01,1510231213,2019,1,,31,K,H,**,35253,3145476,69066468,KN,20191122,
DE01,1510231212,2019,1,,31,K,H,**,35171.95,3145476,69066468,KN,20191122,
DE01,1510231211,2019,1,,31,K,H,**,43097.28,3145476,69066468,KN,20191122,
DE01,1510231201,2019,1,,31,K,H,**,34374.32,3145476,69062733,KN,20191122,
DE01,1510231198,2019,1,,31,K,H,**,35106.6,3145476,68046959,KN,20191122,
DE01,1510231196,2019,1,,31,K,H,**,34676,3145476,68028090,KN,20191122,
DE01,1510231195,2019,1,,31,K,H,**,34846.7,3145476,68028090,KN,20191122,
DE01,1510231194,2019,1,,31,K,H,**,34403.14,3145476,69006131,KN,20191122,
DE01,1510231192,2019,1,,31,K,H,**,34477.96,3145476,69007690,KN,20191122,
DE01,1510231191,2019,1,,31,K,H,**,38770.24,3145476,69015201,KN,20191122,
DE01,1510231190,2019,1,,31,K,H,**,35408.68,3145476,69015164,KN,20191122,
DE01,1510231189,2019,1,,31,K,H,**,37469.56,3145476,69015164,KN,20191122,
DE01,1510231188,2019,1,,31,K,H,**,37536.04,3145476,69006343,KN,20191122,
DE01,1510231187,2019,1,,31,K,H,**,34477.96,3145476,68036350,KN,20191122,
DE01,1510231186,2019,1,,31,K,H,**,38998.6,3145476,69015164,KN,20191122,
DE01,1510231185,2019,1,,31,K,H,**,35314,3145476,69006343,KN,20191122,
DE01,1510231184,2019,1,,31,K,H,**,34761.65,3145476,69006809,KN,20191122,
DE01,1510231183,2019,1,,31,K,H,**,36801.3,3145476,69064788,KN,20191122,
DE01,1510231182,2019,1,,31,K,H,**,34477.96,3145476,69015496,KN,20191122,
DE01,1510231181,2019,1,,31,K,H,**,34587,3145476,69015496,KN,20191122,
DE01,1510231180,2019,1,,31,K,H,**,36206.44,3145476,69015164,KN,20191122,
DE01,1510231179,2019,1,,31,K,H,**,34381.3,3145476,69015496,KN,20191122,
DE01,1510231178,2019,1,,31,K,H,**,34514.79,3145476,68032570,KN,20191122,
DE01,1510231176,2019,1,,31,K,H,**,35408.68,3145476,69007690,KN,20191122,
DE01,1510231173,2019,1,,31,K,H,**,34641.76,3145476,68028090,KN,20191122,
DE01,1510231172,2019,1,,31,K,H,**,34401.29,3145476,69024140,KN,20191122,
DE01,1510231170,2019,1,,31,K,H,**,38407.66,3145476,69096519,KN,20191121,
DE01,1510231160,2019,1,,31,K,H,**,34379,3145476,69082280,KN,20191121,800003096
DE01,1510231159,2019,1,,31,K,H,**,93845,3145476,69039838,KN,20191121,
DE01,1510231156,2019,1,,31,K,H,**,34398.91,3145476,68029671,KN,20191121,
DE01,1510231155,2019,1,,31,K,H,**,34355,3145476,69005537,KN,20191121,
DE01,1510231154,2019,1,,31,K,H,**,34365,3145476,69005537,KN,20191121,
DE01,1510231153,2019,1,,31,K,H,**,34668.44,3145476,68080120,KN,20191121,
DE01,1510231152,2019,1,,31,K,H,**,34834.6,3145476,68080120,KN,20191121,
DE01,1510231151,2019,1,,31,K,H,**,34496.7,3145476,68080120,KN,20191121,
DE01,1510231150,2019,1,,31,K,H,**,34382.93,3145476,68080120,KN,20191121,
DE01,1510231149,2019,1,,31,K,H,**,34722.35,3145476,68080120,KN,20191121,
DE01,1510231146,2019,1,,31,K,H,**,64606,3145476,69083314,KN,20191121,
DE01,1510231145,2019,1,,31,K,H,**,79304.2,3145476,69083314,KN,20191121,
DE01,1510231144,2019,1,,31,K,H,**,35302,3145476,68031961,KN,20191121,
DE01,1510231143,2019,1,,31,K,H,**,34780,3145476,69067919,KN,20191121,
DE01,1510231142,2019,1,,31,K,H,**,79610,3145476,69027978,KN,20191121,
DE01,1510231140,2019,1,,31,K,H,**,35015,3145476,69067919,KN,20191201,
DE01,1510231137,2019,1,,31,K,H,**,207949.1,3145476,69027978,KN,20191121,
DE01,1510231136,2019,1,,31,K,H,**,72588.05,3145476,69027978,KN,20191121,
DE01,1510231135,2019,1,,31,K,H,**,119425.06,3145476,69027978,KN,20191121,
DE01,1510231134,2019,1,,31,K,H,**,37345,3145476,69027978,KN,20191121,
DE01,1510231130,2019,1,,31,K,H,**,35121.71,3145476,68028090,KN,20191121,
DE01,1510231128,2019,1,,31,K,H,**,34439.31,3145476,69080879,KN,20191120,
DE01,1510231127,2019,1,,31,K,H,**,35408.68,3145476,69066468,KN,20191120,
DE01,1510231126,2019,1,,31,K,H,**,36164.51,3145476,69096589,KN,20191120,
DE01,1510231125,2019,1,,31,K,H,**,34553.85,3145476,69096595,KN,20191120,
DE01,1510231123,2019,1,,31,K,H,**,34357.13,3145476,68028090,KN,20191120,
DE01,1510231122,2019,1,,31,K,H,**,34355,3145476,69005537,KN,20191120,
DE01,1510231121,2019,1,,31,K,H,**,34805,3145476,69005537,KN,20191120,
DE01,1510231120,2019,1,,31,K,H,**,91365.83,3145476,69093695,KN,20191120,
DE01,1510231117,2019,1,,31,K,H,**,35253,3145476,69007690,KN,20191120,
DE01,1510231115,2019,1,,31,K,H,**,35882.46,3145476,68026487,KN,20191120,800003104
DE01,1510231111,2019,1,,31,K,H,**,35875.91,3145476,68100948,KN,20191119,800003103
DE01,1510231041,2019,1,,31,K,H,**,34380,3145476,69067919,KN,20191119,
