ID,SALARY,START_YEAR,GENDER,REGION,T-LEVEL
100773,159501,1995,f,NA,T5
100774,179318,2000,f,EMEA,T5
100775,149236,1996,m,APJ,T5
100776,136645,1999,f,EMEA,T5
100777,138089,1992,f,APJ,T5
100778,150525,1997,f,APJ,T5
100779,154781,1990,m,APJ,T5
100780,128628,1992,f,EMEA,T5
100781,163702,1993,m,APJ,T5
100782,150830,1992,f,APJ,T5
100783,159327,1994,m,NA,T5
100784,141050,1995,m,NA,T5
100785,155141,1996,m,APJ,T5
100786,182102,1991,m,EMEA,T5
100787,179738,2000,m,APJ,T5
100788,142245,1995,f,APJ,T5
100789,120698,1995,f,EMEA,T5
100790,180597,2000,m,NA,T5
100791,172228,1995,m,NA,T5
100792,140032,1989,m,EMEA,T5
100793,157115,1994,m,APJ,T5
100794,172910,1995,m,NA,T5
100795,140427,1998,m,APJ,T5
100796,169310,1997,m,EMEA,T5
100797,115169,1993,f,APJ,T5
100798,150902,1996,f,NA,T5
100799,151375,1992,m,NA,T5
100800,157339,1998,f,NA,T5
100801,141615,2000,f,APJ,T5
100802,153303,1994,m,EMEA,T5
100803,154917,1993,m,EMEA,T5
100804,146388,2002,f,APJ,T5
100805,175892,1993,m,EMEA,T5
100806,174128,1997,f,EMEA,T5
100807,132746,1996,m,EMEA,T5
100808,158072,1994,f,NA,T5
100809,187471,1998,m,NA,T5
100810,146094,2000,m,NA,T5
100811,170968,1995,m,EMEA,T5
100812,146896,1996,m,APJ,T5
100813,173609,1989,m,EMEA,T5
100814,168546,1994,f,NA,T5
100815,150546,1989,m,NA,T5
100816,154952,1996,m,APJ,T5
100817,163918,1999,f,EMEA,T5
100818,144528,1994,f,APJ,T5
100819,146560,1995,f,EMEA,T5
100820,156375,1998,m,NA,T5
100821,183120,1996,f,EMEA,T5
100822,175669,1997,m,APJ,T5
100823,119880,1992,m,APJ,T5
100824,170009,1992,m,EMEA,T5
100825,145765,1995,m,EMEA,T5
100826,175019,1990,f,EMEA,T5
100827,163978,2000,f,EMEA,T5
100828,163955,1997,f,EMEA,T5
100829,159219,1996,f,EMEA,T5
100830,169942,1995,m,APJ,T5
100831,124334,1993,m,APJ,T5
100832,121933,1989,m,EMEA,T5
100833,124355,1991,m,EMEA,T5
100834,128989,1996,m,NA,T5
100835,124488,1996,f,APJ,T5
100836,157860,1998,f,APJ,T5
100837,163856,1995,m,APJ,T5
100838,153806,1996,m,EMEA,T5
100839,160328,1996,m,NA,T5
100840,141811,2000,m,NA,T5
100841,162056,1999,f,EMEA,T5
100842,136806,1994,f,APJ,T5
100843,122737,1996,f,APJ,T5
100844,145482,1995,f,NA,T5
100845,143798,1998,f,APJ,T5
100846,160492,1993,f,EMEA,T5
100847,166625,1995,m,NA,T5
100848,171847,1993,m,APJ,T5
100849,158882,1997,f,NA,T5
100850,146861,1994,m,EMEA,T5
100851,170151,1994,f,NA,T5
100852,174328,1991,m,NA,T5
100853,141729,1997,m,NA,T5
100854,120543,1998,f,EMEA,T5
100855,154314,1991,f,APJ,T5
100856,136104,1996,m,APJ,T5
100857,182079,1994,m,APJ,T5
100858,172691,1994,m,EMEA,T5
100859,174870,1991,m,APJ,T5
100860,158994,1995,f,NA,T5
100861,171520,1997,f,EMEA,T5
100862,120250,1993,f,APJ,T5
100863,160722,1994,f,APJ,T5
100864,183102,1995,f,APJ,T5
100865,177488,1992,m,APJ,T5
100866,150870,1993,f,EMEA,T5
100867,180945,1995,f,APJ,T5
100868,166300,1998,f,EMEA,T5
100869,193812,1996,f,EMEA,T5
100870,178004,1995,m,NA,T5
100871,132577,1992,m,NA,T5
100872,158384,2000,m,EMEA,T5
100873,159643,1999,m,NA,T5
100874,193279,1992,f,APJ,T5
100875,182921,1991,m,NA,T5
100876,158853,1989,m,EMEA,T5
100877,126845,1995,f,EMEA,T5
100878,172018,1992,f,NA,T5
100879,179286,1995,f,EMEA,T5
100880,127584,1999,f,NA,T5
100881,138840,2001,f,APJ,T5
100882,155290,1997,f,EMEA,T5
100883,162960,2001,f,APJ,T5
100884,156180,1991,m,NA,T5
100885,157882,1991,m,APJ,T5
100886,159513,1993,f,EMEA,T5
100887,182930,1989,f,NA,T5
100888,167835,1992,f,APJ,T5
100889,168268,1993,m,EMEA,T5
100890,155943,1992,m,NA,T5
100891,131056,1992,f,NA,T5
100892,114331,1993,f,APJ,T5
100893,151438,1997,f,APJ,T5
100894,151761,1997,f,EMEA,T5
100895,157407,1994,m,APJ,T5
100896,195008,1995,m,NA,T5
100897,188136,2001,m,NA,T5
100898,153629,1991,f,APJ,T5
100899,136666,1990,m,APJ,T5
100900,165398,1993,m,NA,T5
100901,197769,1995,f,EMEA,T5
100902,150113,1996,f,APJ,T5
100903,131713,1990,f,EMEA,T5
100904,163607,1994,f,EMEA,T5
100905,154209,1998,f,EMEA,T5
100906,166082,1995,m,APJ,T5
100907,142521,1997,f,APJ,T5
100908,176709,1996,m,APJ,T5
100909,125310,1990,f,NA,T5
100910,117807,1999,f,APJ,T5
100911,183259,1997,m,NA,T5
100912,155766,1997,f,EMEA,T5
100913,171129,1998,m,APJ,T5
100914,183608,1999,f,APJ,T5
100915,163210,1997,m,EMEA,T5
100916,175136,1990,f,EMEA,T5
100917,151891,1994,m,APJ,T5
100918,128574,1991,m,NA,T5
100919,137633,1994,m,NA,T5
100920,141649,2001,m,EMEA,T5
100921,151405,2002,f,EMEA,T5
100922,135677,1990,m,APJ,T5
100923,152247,1992,f,EMEA,T5
100924,140088,1993,f,NA,T5
100925,145276,1992,m,APJ,T5
100926,151479,1997,f,NA,T5
100927,147730,1999,f,APJ,T5
100928,182646,1994,f,APJ,T5
100929,153303,1993,m,NA,T5
100930,132707,1996,m,EMEA,T5
100931,181959,2001,f,NA,T5
100932,173022,1995,f,EMEA,T5
100933,123487,1988,f,APJ,T5
100934,192325,1996,f,APJ,T5
100935,176013,1997,f,EMEA,T5
100936,180261,1996,m,EMEA,T5
100937,178606,1996,f,EMEA,T5
100938,136228,1991,m,NA,T5
100939,154617,1999,m,NA,T5
100940,171709,1992,m,NA,T5
100941,157453,1999,m,EMEA,T5
100942,147437,1994,f,APJ,T5
100943,119197,1997,f,APJ,T5
100944,135818,1994,m,NA,T5
100945,144498,1998,m,NA,T5
100946,154353,1988,m,NA,T5
100947,161108,1996,f,EMEA,T5
100948,145374,1993,f,APJ,T5
100949,169733,1994,f,NA,T5
100950,165187,1996,f,NA,T5
100951,158009,1995,f,NA,T5
100952,152819,1992,f,EMEA,T5
100953,173198,1991,m,NA,T5
100954,169140,1995,m,NA,T5
100955,162433,1991,m,NA,T5
100956,157904,1996,f,APJ,T5
100957,149943,2001,f,NA,T5
100958,149376,1991,f,APJ,T5
100959,156091,1994,f,APJ,T5
100960,188033,1997,f,EMEA,T5
100961,128740,1994,f,APJ,T5
100962,120407,1995,m,EMEA,T5
100963,191982,1992,m,EMEA,T5
100964,165884,2000,f,EMEA,T5
100965,143757,1991,f,EMEA,T5
100966,157358,1998,m,EMEA,T5
100967,116824,1994,m,NA,T5
100968,153081,1994,f,APJ,T5
100969,167983,1997,f,NA,T5
100970,158871,1998,f,APJ,T5
100971,115309,1998,f,NA,T5
100972,188122,1999,m,APJ,T5
100973,140114,1992,m,EMEA,T5
100974,165688,1991,f,NA,T5
100975,163332,1998,m,EMEA,T5
100976,150947,1999,m,EMEA,T5
100977,153894,1993,f,APJ,T5
100978,148196,1991,m,NA,T5
100979,186081,1994,f,APJ,T5
100980,169218,1995,f,APJ,T5
100981,126230,1994,f,EMEA,T5
100982,142911,1993,m,EMEA,T5
100983,167156,1992,m,EMEA,T5
100984,139170,1998,m,NA,T5
100985,183476,1995,m,EMEA,T5
100986,162556,1995,f,EMEA,T5
100987,166995,1990,m,EMEA,T5
100988,167194,2001,f,NA,T5
100989,169201,1998,m,NA,T5
100990,161891,1999,m,NA,T5
100991,113581,1997,m,APJ,T5
100992,115614,1995,f,NA,T5
100993,161316,1994,m,APJ,T5
100994,131982,1991,f,NA,T5
100995,157821,1994,f,APJ,T5
100996,171735,1996,m,NA,T5
100997,178850,1992,f,NA,T5
100998,127096,1998,f,EMEA,T5
100999,155034,1996,f,NA,T5
101000,174936,1988,m,NA,T5
101001,132120,1991,f,APJ,T5
101002,156981,1992,m,NA,T5
101003,184853,1995,m,EMEA,T5
101004,123851,1999,m,NA,T5
101005,144808,1998,f,NA,T5
101006,182931,1992,f,APJ,T5
101007,120268,1999,f,NA,T5
101008,148070,1991,f,APJ,T5
101009,155509,1994,f,NA,T5
101010,135399,1995,f,NA,T5
101011,176285,1997,m,EMEA,T5
101012,128678,1997,m,NA,T5
101013,153757,1992,f,EMEA,T5
101014,174067,1992,m,APJ,T5
101015,188213,1990,f,APJ,T5
101016,168376,1997,f,APJ,T5
101017,139674,1995,m,NA,T5
101018,170972,1995,f,EMEA,T5
101019,150548,1998,m,EMEA,T5
101020,140172,1999,m,NA,T5
101021,131144,1993,m,NA,T5
101022,164945,1991,m,EMEA,T5
101023,147266,1992,m,NA,T5
101024,164702,1991,f,EMEA,T5
101025,166319,1998,f,NA,T5
101026,156594,1990,m,APJ,T5
101027,127729,1998,m,APJ,T5
101028,179292,1996,m,EMEA,T5
101029,159054,1998,f,NA,T5
101030,157212,1991,m,NA,T5
101031,157098,1991,m,APJ,T5
101032,149844,1994,m,NA,T5
101033,188129,1991,f,NA,T5
101034,136455,1996,m,EMEA,T5
101035,131515,1995,f,APJ,T5
101036,123418,1998,f,NA,T5
101037,156881,1998,m,EMEA,T5
101038,116488,1995,m,EMEA,T5
101039,130618,1996,f,NA,T5
101040,123772,1996,m,EMEA,T5
101041,182667,1994,m,EMEA,T5
101042,190654,1993,m,NA,T5
101043,144209,1988,f,APJ,T5
101044,135688,1992,f,EMEA,T5
101045,179804,1992,f,APJ,T5
101046,145979,1994,f,APJ,T5
101047,129250,1999,f,NA,T5
101048,181375,2002,f,EMEA,T5
101049,158230,1996,m,EMEA,T5
101050,190119,1997,m,NA,T5
101051,155514,1997,f,APJ,T5
101052,187359,1999,m,EMEA,T5
101053,128059,1993,f,APJ,T5
101054,166665,1998,f,EMEA,T5
101055,156887,1992,m,EMEA,T5
101056,180975,1989,m,NA,T5
101057,179672,1992,f,EMEA,T5
101058,134602,1995,f,APJ,T5
101059,145568,1997,f,APJ,T5
101060,152900,1989,m,NA,T5
101061,150827,2001,m,EMEA,T5
101062,160704,1995,m,EMEA,T5
101063,117758,1999,f,EMEA,T5
101064,151351,1995,m,EMEA,T5
101065,173119,1988,f,APJ,T5
101066,140243,1994,f,NA,T5
101067,156504,1989,m,APJ,T5
101068,151278,2000,f,EMEA,T5
101069,150293,1999,f,NA,T5
101070,153782,1993,m,NA,T5
101071,165962,1993,m,APJ,T5
101072,166412,1996,f,APJ,T5
101073,139253,1993,m,EMEA,T5
101074,197920,1996,m,EMEA,T5
101075,158141,1997,f,NA,T5
101076,185200,1994,m,NA,T5
101077,183110,1997,f,APJ,T5
101078,186331,1991,f,APJ,T5
101079,154301,1992,f,EMEA,T5
101080,149487,1995,f,APJ,T5
101081,181731,1995,f,EMEA,T5
101082,143975,1990,m,EMEA,T5
101083,164841,1995,m,EMEA,T5
101084,160000,1996,m,NA,T5
101085,178023,1990,m,APJ,T5
101086,154020,1996,f,EMEA,T5
101087,161840,1992,m,NA,T5
101088,161376,1992,f,EMEA,T5
101089,144622,1997,m,EMEA,T5
101090,148868,2000,m,NA,T5
101091,137493,1988,f,EMEA,T5
101092,150917,1995,m,EMEA,T5
101093,162622,1993,m,APJ,T5
101094,172555,1993,f,NA,T5
101095,166102,1995,f,NA,T5
101096,164037,1994,m,APJ,T5
101097,119863,1996,f,APJ,T5
101098,133171,1998,m,APJ,T5
101099,146867,1995,f,APJ,T5
101100,173978,1994,m,NA,T5
101101,170056,1995,f,NA,T5
101102,119515,1999,m,EMEA,T5
101103,135478,1995,m,NA,T5
101104,158384,2000,f,EMEA,T5
101105,149791,1996,f,EMEA,T5
101106,123535,1994,m,NA,T5
101107,146502,1996,f,NA,T5
101108,139501,1990,m,NA,T5
101109,148918,1996,m,APJ,T5
101110,133584,1996,m,NA,T5
101111,181851,1994,f,EMEA,T5
101112,140706,1995,m,EMEA,T5
101113,145596,1997,f,NA,T5
101114,138911,1994,f,NA,T5
101115,177987,1999,f,APJ,T5
101116,153480,1991,f,NA,T5
101117,157921,2001,f,NA,T5
101118,141051,1992,m,APJ,T5
101119,180572,1993,f,APJ,T5
101120,194949,1993,m,APJ,T5
101121,170499,1998,f,NA,T5
101122,151606,1993,f,APJ,T5
101123,172125,1993,m,NA,T5
101124,137249,1997,m,NA,T5
101125,155839,1994,m,NA,T5
101126,142002,1996,m,EMEA,T5
101127,150153,1994,m,APJ,T5
101128,171081,1994,f,NA,T5
101129,154800,2002,m,APJ,T5
101130,143457,2001,f,EMEA,T5
101131,144510,1998,m,EMEA,T5
101132,142917,2000,f,APJ,T5
101133,174197,1996,f,NA,T5
101134,140751,1993,f,APJ,T5
101135,166451,1995,m,APJ,T5
101136,140485,2002,f,APJ,T5
101137,123341,1990,f,NA,T5
101138,155423,1998,f,NA,T5
101139,146999,1998,f,APJ,T5
101140,166379,1995,f,APJ,T5
101141,160713,1992,m,APJ,T5
101142,162171,1994,f,EMEA,T5
101143,162656,1998,m,APJ,T5
101144,141642,1998,m,NA,T5
101145,148904,1999,f,NA,T5
101146,150227,1996,m,EMEA,T5
101147,167556,1998,m,NA,T5
101148,179687,1997,m,APJ,T5
101149,146659,1996,f,APJ,T5
101150,165831,1994,m,NA,T5
101151,131131,1996,m,APJ,T5
101152,161997,1994,f,EMEA,T5
101153,161422,1996,m,APJ,T5
101154,148180,1995,m,APJ,T5
101155,145381,1991,f,EMEA,T5
101156,138575,1996,m,NA,T5
101157,175939,1998,m,EMEA,T5
101158,155170,1991,f,EMEA,T5
101159,184756,2000,f,APJ,T5
101160,134371,1993,f,EMEA,T5
101161,183354,1991,m,NA,T5
101162,130429,1995,m,APJ,T5
101163,147958,1999,f,NA,T5
101164,144619,1992,m,APJ,T5
101165,141451,1998,m,APJ,T5
101166,162046,1999,f,APJ,T5
101167,150736,1998,m,NA,T5
101168,114274,1997,m,NA,T5
101169,165436,1994,f,EMEA,T5
101170,143333,1998,f,EMEA,T5
101171,145456,1991,f,EMEA,T5
101172,131958,1997,f,APJ,T5
101173,162728,1996,m,EMEA,T5
101174,143765,1996,m,APJ,T5
101175,175158,1997,m,EMEA,T5
101176,163824,1999,f,APJ,T5
101177,189808,1996,f,EMEA,T5
101178,156066,1996,m,NA,T5
101179,163534,1995,m,EMEA,T5
101180,154167,2000,f,APJ,T5
101181,148766,1995,f,EMEA,T5
101182,186586,1997,m,NA,T5
101183,186428,1993,m,NA,T5
101184,149758,1991,f,EMEA,T5
101185,165234,1994,m,NA,T5
101186,139253,1992,m,APJ,T5
101187,150566,1993,f,APJ,T5
101188,157279,1992,m,APJ,T5
101189,167589,1999,f,APJ,T5
101190,189505,1994,m,EMEA,T5
101191,178629,1990,f,NA,T5
101192,135314,1992,m,EMEA,T5
101193,145882,1994,m,NA,T5
101194,158847,1996,m,EMEA,T5
101195,126311,1994,m,NA,T5
101196,135800,1996,f,NA,T5
101197,155128,1995,m,NA,T5
101198,157891,1995,m,APJ,T5
101199,156732,1993,f,NA,T5
101200,191691,1992,f,EMEA,T5
101201,121531,1996,m,APJ,T5
101202,191119,1995,m,NA,T5
101203,167601,1998,m,EMEA,T5
101204,151868,1991,f,EMEA,T5
101205,156496,2002,m,APJ,T5
101206,155047,1997,f,EMEA,T5
101207,177960,1999,f,APJ,T5
101208,122199,1993,f,APJ,T5
101209,125841,1991,f,NA,T5
101210,159610,1996,f,EMEA,T5
101211,136468,1992,m,EMEA,T5
101212,166859,1998,f,EMEA,T5
101213,148249,1996,m,EMEA,T5
101214,152166,1997,m,EMEA,T5
101215,167387,1995,m,APJ,T5
101216,141753,1989,m,APJ,T5
101217,161603,1993,m,NA,T5
101218,128814,1995,m,NA,T5
101219,160423,1992,m,EMEA,T5
101220,180881,1999,m,NA,T5
101221,167534,1992,m,NA,T5
101222,172796,1993,m,EMEA,T5
101223,177358,1993,m,EMEA,T5
101224,157032,1994,m,APJ,T5
101225,180593,1998,f,EMEA,T5
101226,174439,1997,m,NA,T5
101227,168519,2001,f,APJ,T5
101228,174580,1996,m,NA,T5
101229,159586,1996,f,NA,T5
101230,168715,1991,m,APJ,T5
101231,164351,1999,m,EMEA,T5
101232,148240,1997,f,EMEA,T5
101233,166922,1998,m,NA,T5
101234,164111,1998,m,APJ,T5
101235,151342,1998,f,APJ,T5
101236,162615,1996,m,NA,T5
101237,125903,1994,m,APJ,T5
101238,159793,1990,m,APJ,T5
101239,129827,1998,m,NA,T5
101240,141709,1992,f,EMEA,T5
101241,156198,2000,f,NA,T5
101242,160580,1994,f,NA,T5
101243,177448,1989,m,NA,T5
101244,152578,1996,m,EMEA,T5
101245,190572,1995,m,APJ,T5
101246,169655,1994,f,APJ,T5
101247,173398,1995,m,APJ,T5
101248,157867,1998,m,EMEA,T5
101249,191915,1996,m,APJ,T5
101250,164503,1996,f,EMEA,T5
101251,123398,1995,f,NA,T5
101252,164795,1998,m,NA,T5
101253,147347,1991,f,APJ,T5
101254,174453,1992,m,NA,T5
101255,147412,1997,f,APJ,T5
101256,121176,1999,f,EMEA,T5
101257,155114,1995,f,EMEA,T5
101258,158299,1994,f,NA,T5
101259,173419,1991,f,EMEA,T5
101260,128731,2002,m,APJ,T5
101261,140054,1996,m,APJ,T5
101262,134484,1992,m,EMEA,T5
101263,152604,1994,f,NA,T5
101264,161522,2001,f,EMEA,T5
101265,136003,1999,m,APJ,T5
101266,181141,2001,f,EMEA,T5
101267,174507,1993,m,APJ,T5
101268,118528,1990,f,NA,T5
101269,185302,1998,m,EMEA,T5
101270,165380,1991,f,APJ,T5
101271,177511,1990,m,NA,T5
101272,132974,1999,f,EMEA,T5
101273,137926,1991,m,EMEA,T5
101274,174025,1998,f,NA,T5
101275,152032,1994,m,EMEA,T5
101276,193530,2001,m,NA,T5
101277,147770,2000,f,APJ,T5
101278,177866,1994,f,NA,T5
101279,144940,1993,m,EMEA,T5
101280,156125,1996,f,EMEA,T5
101281,164837,1996,f,NA,T5
101282,153171,1996,f,NA,T5
101283,151401,1995,m,APJ,T5
101284,158078,1995,m,APJ,T5
101285,143245,1994,f,APJ,T5
101286,161388,1996,f,APJ,T5
101287,173171,1996,f,APJ,T5
101288,140780,1997,f,APJ,T5
101289,138269,1993,m,EMEA,T5
101290,135053,1999,f,APJ,T5
101291,160684,1996,f,APJ,T5
101292,144177,1995,m,EMEA,T5
101293,153168,1992,m,APJ,T5
101294,144774,1992,m,APJ,T5
101295,142287,1999,m,NA,T5
101296,173499,1996,f,NA,T5
101297,117385,1992,f,EMEA,T5
101298,157398,1997,f,NA,T5
101299,180708,1999,f,EMEA,T5
101300,143163,1994,m,NA,T5
101301,176931,1998,m,EMEA,T5
101302,135656,1992,m,NA,T5
101303,175930,1995,m,EMEA,T5
101304,157868,2002,m,APJ,T5
101305,137224,1993,m,EMEA,T5
101306,150363,1991,m,EMEA,T5
101307,148300,1995,f,APJ,T5
101308,158767,1998,f,NA,T5
101309,156688,1994,f,NA,T5
101310,139745,1995,m,APJ,T5
101311,147590,1995,f,NA,T5
101312,167560,1994,m,NA,T5
101313,121894,1994,m,APJ,T5
101314,138735,1993,f,NA,T5
101315,145041,1993,f,APJ,T5
101316,179235,1990,f,NA,T5
101317,147906,1997,f,EMEA,T5
101318,186269,1993,m,EMEA,T5
101319,126149,1998,f,EMEA,T5
101320,133493,1990,f,APJ,T5
101321,141853,1997,f,EMEA,T5
101322,131127,1997,f,EMEA,T5
101323,166919,1995,m,APJ,T5
101324,165044,1996,f,APJ,T5
101325,154234,1991,f,EMEA,T5
101326,156706,1990,m,NA,T5
101327,125573,1993,f,EMEA,T5
101328,155102,1996,m,APJ,T5
101329,156642,1993,f,EMEA,T5
101330,156233,1995,m,APJ,T5
101331,156714,1995,m,NA,T5
101332,136893,1997,f,EMEA,T5
101333,150693,1994,m,APJ,T5
101334,128702,1999,f,APJ,T5
101335,152789,1992,m,NA,T5
101336,180690,1993,m,EMEA,T5
101337,148211,1995,f,NA,T5
101338,176963,1993,f,EMEA,T5
101339,189316,1992,f,NA,T5
101340,127069,1996,f,NA,T5
101341,155105,1995,f,EMEA,T5
101342,124088,1997,f,EMEA,T5
101343,145299,1989,f,NA,T5
101344,129687,1994,f,NA,T5
101345,185421,1995,f,NA,T5
101346,175189,1992,f,APJ,T5
101347,185935,1994,f,EMEA,T5
101348,192137,1999,m,APJ,T5
101349,140013,1998,m,NA,T5
101350,181232,1992,f,APJ,T5
101351,143338,1994,f,EMEA,T5
101352,117024,1993,f,NA,T5
101353,130290,1999,m,APJ,T5
101354,172955,1992,m,APJ,T5
101355,195254,1995,f,APJ,T5
101356,152463,1993,m,APJ,T5
101357,176555,2000,m,EMEA,T5
101358,161387,1993,m,APJ,T5
101359,140179,1995,f,EMEA,T5
101360,120818,1994,m,APJ,T5
101361,156987,2000,m,NA,T5
101362,175511,1994,m,NA,T5
101363,160344,1989,m,EMEA,T5
101364,127849,1996,f,EMEA,T5
101365,154790,1989,f,APJ,T5
101366,171708,1993,m,APJ,T5
101367,133934,1990,f,APJ,T5
101368,159007,1993,m,EMEA,T5
101369,120896,1998,f,EMEA,T5
101370,152262,1998,m,EMEA,T5
101371,152005,1996,f,APJ,T5
101372,139170,1992,f,APJ,T5
101373,167078,1996,m,APJ,T5
101374,143617,1994,m,NA,T5
101375,139310,1991,f,APJ,T5
101376,132466,1997,f,APJ,T5
101377,140067,1996,m,APJ,T5
101378,176898,2000,f,NA,T5
101379,156423,1997,m,NA,T5
101380,143795,1998,m,EMEA,T5
101381,159534,1996,f,APJ,T5
101382,144189,1992,f,APJ,T5
101383,191430,1993,m,APJ,T5
101384,147390,1999,f,EMEA,T5
101385,152836,1996,m,APJ,T5
101386,133052,1993,m,EMEA,T5
101387,153653,1992,m,NA,T5
101388,161078,1992,f,NA,T5
101389,128334,1992,f,NA,T5
101390,156876,1996,m,NA,T5
101391,171823,1996,m,NA,T5
101392,128724,1998,m,EMEA,T5
101393,143196,1993,f,NA,T5
101394,152541,2000,m,APJ,T5
101395,160626,2000,m,NA,T5
101396,159710,1990,m,EMEA,T5
101397,171553,1995,m,EMEA,T5
101398,157847,1996,f,NA,T5
101399,181762,1994,m,APJ,T5
101400,146328,1991,f,APJ,T5
101401,195525,1991,m,EMEA,T5
101402,169551,1995,f,APJ,T5
101403,176952,1994,m,APJ,T5
101404,165501,2002,f,EMEA,T5
101405,141083,1991,m,NA,T5
101406,135841,1997,f,EMEA,T5
101407,146682,1995,m,EMEA,T5
101408,158365,1991,f,NA,T5
101409,157224,1994,m,APJ,T5
101410,141560,1996,m,NA,T5
101411,122489,1993,m,APJ,T5
101412,189892,1993,m,APJ,T5
101413,150633,1997,f,EMEA,T5
101414,156686,1992,m,APJ,T5
101415,161501,1999,f,NA,T5
101416,179514,1996,f,APJ,T5
101417,152984,1995,m,EMEA,T5
101418,134120,1994,f,NA,T5
101419,123362,1992,f,APJ,T5
101420,155021,1990,m,EMEA,T5
101421,139654,1997,f,NA,T5
101422,159814,1999,m,APJ,T5
101423,170114,1998,f,NA,T5
101424,123217,2001,m,NA,T5
101425,155413,1994,m,EMEA,T5
101426,133567,1996,m,NA,T5
101427,177363,1998,f,EMEA,T5
101428,133354,1990,f,EMEA,T5
101429,164906,1993,m,EMEA,T5
101430,112976,1998,m,APJ,T5
101431,155665,1999,m,APJ,T5
101432,182208,1994,f,NA,T5
101433,165769,1994,f,NA,T5
101434,147800,1997,m,NA,T5
101435,151890,1997,m,NA,T5
101436,147438,1995,m,APJ,T5
101437,157194,1998,f,EMEA,T5
101438,133918,1993,m,NA,T5
101439,156400,1994,f,EMEA,T5
101440,148737,1997,m,EMEA,T5
101441,157815,1992,f,NA,T5
101442,164917,1998,m,NA,T5
101443,119084,1998,m,NA,T5
101444,112318,1994,f,NA,T5
101445,129119,2000,m,EMEA,T5
101446,173019,1997,m,NA,T5
101447,173371,1998,f,EMEA,T5
101448,193035,1993,f,EMEA,T5
101449,194112,1992,f,EMEA,T5
101450,176572,1993,m,APJ,T5
101451,141574,1996,m,NA,T5
101452,154546,1997,m,NA,T5
101453,186604,1994,m,APJ,T5
101454,148019,1995,m,APJ,T5
101455,177550,1994,m,APJ,T5
101456,157757,2000,m,APJ,T5
101457,136146,1992,m,APJ,T5
101458,132168,2000,m,APJ,T5
101459,183583,1998,m,NA,T5
101460,169735,1998,m,APJ,T5
101461,138464,1998,f,EMEA,T5
101462,139861,1990,m,EMEA,T5
101463,150511,1998,m,EMEA,T5
101464,175769,1999,m,NA,T5
101465,135634,1994,f,NA,T5
101466,130338,1999,f,APJ,T5
101467,149428,1991,f,EMEA,T5
101468,143442,1990,f,NA,T5
101469,161398,1999,m,EMEA,T5
101470,167627,1992,f,NA,T5
101471,166720,1992,f,NA,T5
101472,140881,1996,f,APJ,T5
101473,118104,1990,f,EMEA,T5
101474,149320,1993,f,NA,T5
101475,146680,1997,f,NA,T5
101476,133369,1997,m,NA,T5
101477,188091,1989,m,APJ,T5
101478,147007,1997,m,NA,T5
101479,129692,1996,m,NA,T5
101480,180036,1992,f,EMEA,T5
101481,161967,1997,f,EMEA,T5
101482,180073,1991,f,APJ,T5
101483,167271,1995,f,NA,T5
101484,178789,1994,m,APJ,T5
101485,154955,1993,f,NA,T5
101486,142559,1993,m,EMEA,T5
101487,163910,2000,m,NA,T5
101488,154647,1989,f,APJ,T5
101489,174745,1992,f,APJ,T5
101490,170602,1991,m,NA,T5
101491,165855,2000,m,EMEA,T5
101492,126661,1992,m,EMEA,T5
101493,160578,1995,m,NA,T5
101494,147807,1994,m,NA,T5
101495,169337,1991,m,NA,T5
101496,169306,1988,m,APJ,T5
101497,185892,1990,m,NA,T5
101498,194186,1991,f,EMEA,T5
101499,174612,1996,f,NA,T5
101500,185004,1994,f,APJ,T5
101501,135659,1991,f,EMEA,T5
101502,151942,1995,m,EMEA,T5
101503,155389,1992,f,APJ,T5
101504,182175,1996,m,EMEA,T5
101505,146553,1996,f,EMEA,T5
101506,122269,1992,f,EMEA,T5
101507,119901,1996,f,EMEA,T5
101508,164698,1995,f,APJ,T5
101509,150200,1995,f,NA,T5
101510,149241,1995,f,APJ,T5
101511,147987,1993,m,APJ,T5
101512,152659,1997,f,NA,T5
101513,160339,1992,m,EMEA,T5
101514,122532,1990,m,NA,T5
101515,164418,1992,f,NA,T5
101516,156802,1994,m,EMEA,T5
101517,118272,1993,f,EMEA,T5
101518,160205,1995,m,APJ,T5
101519,176358,1990,f,NA,T5
101520,121505,1992,m,APJ,T5
101521,194253,1998,f,EMEA,T5
101522,166914,1996,f,NA,T5
101523,155598,1992,f,APJ,T5
101524,162767,1995,m,EMEA,T5
101525,122579,1995,m,NA,T5
101526,147842,1992,m,APJ,T5
101527,150420,1995,f,APJ,T5
101528,185278,1994,f,APJ,T5
101529,170503,1995,m,NA,T5
101530,171963,1997,m,APJ,T5
101531,171194,1993,f,EMEA,T5
101532,178134,1996,f,EMEA,T5
101533,172684,1999,m,NA,T5
101534,172145,2001,f,APJ,T5
101535,168984,1993,m,NA,T5
101536,159940,1998,m,APJ,T5
101537,177175,1993,m,EMEA,T5
101538,176687,1995,m,NA,T5
101539,143035,1994,f,APJ,T5
101540,163289,1994,f,NA,T5
101541,135891,1996,m,APJ,T5
101542,151639,1994,m,EMEA,T5
101543,137581,1998,f,NA,T5
101544,136992,1994,m,NA,T5
101545,160755,1992,m,APJ,T5
101546,182378,1998,m,EMEA,T5
101547,165069,1993,m,NA,T5
101548,159134,1994,f,NA,T5
